iter	Passed	Remaining
1450	31825	22525
1451	31847	22503
1452	31867	22480
1453	31891	22460
1454	31912	22437
1455	31932	22414
1456	31953	22391
1457	31972	22367
1458	31999	22348
1459	32019	22326
1460	32040	22303
1461	32062	22281
1462	32087	22261
1463	32109	22239
1464	32129	22216
1465	32149	22193
1466	32169	22169
1467	32192	22148
1468	32213	22126
1469	32233	22103
1470	32254	22080
1471	32274	22057
1472	32298	22036
1473	32318	22013
1474	32339	21990
1475	32358	21966
1476	32380	21945
1477	32402	21923
1478	32422	21900
1479	32443	21877
1480	32464	21854
1481	32488	21834
1482	32510	21812
1483	32530	21789
1484	32552	21767
1485	32572	21743
1486	32594	21722
1487	32615	21699
1488	32636	21677
1489	32657	21654
1490	32682	21634
1491	32703	21612
1492	32724	21589
1493	32745	21567
1494	32767	21545
1495	32791	21524
1496	32811	21501
1497	32832	21479
1498	32853	21456
1499	32877	21436
1500	32898	21413
1501	32920	21391
1502	32940	21368
1503	32962	21346
1504	32988	21327
1505	33009	21304
1506	33029	21282
1507	33049	21258
1508	33075	21239
1509	33096	21217
1510	33117	21194
1511	33138	21171
1512	33158	21148
1513	33185	21130
1514	33206	21107
1515	33227	21084
1516	33247	21061
1517	33271	21041
1518	33293	21019
1519	33314	20996
1520	33335	20974
1521	33356	20951
1522	33379	20930
1523	33400	20908
1524	33421	20885
1525	33442	20863
1526	33465	20842
1527	33488	20820
1528	33509	20798
1529	33530	20776
1530	33551	20753
1531	33576	20733
1532	33598	20711
1533	33618	20688
1534	33639	20665
1535	33660	20643
1536	33685	20623
1537	33706	20600
1538	33726	20577
1539	33747	20555
1540	33770	20534
1541	33792	20511
1542	33812	20489
1543	33832	20466
1544	33853	20443
1545	33878	20423
1546	33899	20401
1547	33920	20378
1548	33941	20355
1549	33969	20337
1550	33989	20314
1551	34010	20292
1552	34031	20269
1553	34051	20247
1554	34076	20226
1555	34097	20204
1556	34118	20181
1557	34139	20159
1558	34164	20139
1559	34185	20116
1560	34206	20094
1561	34226	20071
1562	34246	20048
1563	34271	20028
1564	34292	20005
1565	34313	19983
1566	34333	19960
1567	34354	19938
1568	34377	19916
1569	34399	19894
1570	34419	19871
1571	34440	19849
1572	34468	19831
1573	34489	19808
1574	34509	19785
1575	34530	19762
1576	34553	19741
1577	34576	19720
1578	34595	19696
1579	34614	19673
1580	34634	19650
1581	34658	19629
1582	34679	19606
1583	34700	19584
1584	34721	19562
1585	34741	19539
1586	34765	19518
1587	34784	19495
1588	34804	19472
1589	34823	19448
1590	34843	19425
1591	34867	19404
1592	34887	19382
1593	34908	19359
1594	34929	19337
1595	34957	19318
1596	34978	19296
1597	34998	19273
1598	35017	19250
1599	35037	19226
1600	35057	19204
1601	35078	19181
1602	35098	19158
1603	35119	19136
1604	35139	19113
1605	35163	19092
1606	35183	19069
1607	35202	19046
1608	35223	19023
1609	35245	19001
1610	35266	18979
1611	35289	18958
1612	35309	18935
1613	35329	18912
1614	35360	18895
1615	35382	18873
1616	35402	18850
1617	35421	18827
1618	35443	18805
1619	35466	18784
1620	35486	18761
1621	35506	18738
1622	35527	18715
1623	35551	18695
1624	35575	18674
1625	35595	18651
1626	35615	18628
1627	35635	18605
1628	35659	18584
1629	35680	18562
1630	35700	18539
1631	35721	18517
1632	35743	18495
1633	35765	18473
1634	35787	18451
1635	35807	18429
1636	35827	18405
1637	35851	18385
1638	35873	18363
1639	35894	18341
1640	35914	18318
1641	35935	18295
1642	35959	18275
1643	35980	18252
1644	36000	18230
1645	36020	18207
1646	36042	18185
1647	36063	18163
1648	36084	18140
1649	36105	18118
1650	36125	18095
1651	36148	18074
1652	36169	18052
1653	36190	18029
1654	36211	18007
1655	36232	17984
1656	36255	17963
1657	36275	17940
1658	36296	17918
1659	36317	17896
1660	36338	17874
1661	36360	17852
1662	36380	17829
